Store,Dept,Date,Weekly_Sales,Size,Type_A,Type_B,Type_C,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
1,3,7/16/2010,13751.3,151315,1,0,0,83.15,2.623,211.1003854,7.787,0
1,3,7/23/2010,16930.62,151315,1,0,0,83.36,2.608,211.2351443,7.787,0
1,3,7/30/2010,20915.95,151315,1,0,0,81.84,2.64,211.3699032,7.787,0
1,3,8/6/2010,26719.02,151315,1,0,0,87.16,2.627,211.5046621,7.787,0
1,3,8/13/2010,30640.54,151315,1,0,0,87,2.692,211.6394211,7.787,0
1,3,8/20/2010,41101.93,151315,1,0,0,86.65,2.664,211.6033633,7.787,0
1,3,8/27/2010,51159.17,151315,1,0,0,85.22,2.619,211.5673056,7.787,0
1,3,9/3/2010,19081.8,151315,1,0,0,81.21,2.577,211.5312479,7.787,0
1,3,9/10/2010,12134.69,151315,1,0,0,78.69,2.565,211.4951902,7.787,1
1,3,9/17/2010,10722.46,151315,1,0,0,82.11,2.582,211.5224596,7.787,0
1,3,9/24/2010,8097.92,151315,1,0,0,80.94,2.624,211.5972246,7.787,0
1,3,10/1/2010,9775.17,151315,1,0,0,71.89,2.603,211.6719895,7.838,0
1,3,10/8/2010,10081.8,151315,1,0,0,63.93,2.633,211.7467544,7.838,0
1,3,10/15/2010,9735.73,151315,1,0,0,67.18,2.72,211.8137436,7.838,0
1,3,10/22/2010,8614.41,151315,1,0,0,69.86,2.725,211.8612937,7.838,0
1,3,10/29/2010,9283.09,151315,1,0,0,69.64,2.716,211.9088438,7.838,0
1,3,11/5/2010,9825.22,151315,1,0,0,58.74,2.689,211.9563939,7.838,0
1,3,11/12/2010,9146.77,151315,1,0,0,59.61,2.728,212.003944,7.838,0
1,3,11/19/2010,9202.11,151315,1,0,0,51.41,2.771,211.8896737,7.838,0
1,3,11/26/2010,10706.81,151315,1,0,0,64.52,2.735,211.7484333,7.838,1
1,3,12/3/2010,10856.85,151315,1,0,0,49.27,2.708,211.607193,7.838,0
1,3,12/10/2010,11219.78,151315,1,0,0,46.33,2.843,211.4659526,7.838,0
1,3,12/17/2010,11986.84,151315,1,0,0,49.84,2.869,211.4053124,7.838,0
1,3,12/24/2010,12080.36,151315,1,0,0,52.33,2.886,211.4051222,7.838,0
1,3,12/31/2010,8266.14,151315,1,0,0,48.43,2.943,211.4049321,7.838,1
1,3,1/7/2011,15808.15,151315,1,0,0,48.27,2.976,211.4047419,7.742,0
1,3,1/14/2011,13275.87,151315,1,0,0,35.4,2.983,211.4574109,7.742,0
1,3,1/21/2011,12532.94,151315,1,0,0,44.04,3.016,211.8272343,7.742,0
1,3,1/28/2011,11983.34,151315,1,0,0,43.83,3.01,212.1970577,7.742,0
1,3,2/4/2011,11012.52,151315,1,0,0,42.27,2.989,212.5668812,7.742,0
1,3,2/11/2011,11428.25,151315,1,0,0,36.39,3.022,212.9367046,7.742,1
1,3,2/18/2011,11724.98,151315,1,0,0,57.36,3.045,213.2478853,7.742,0
1,3,2/25/2011,10473.78,151315,1,0,0,62.9,3.065,213.535609,7.742,0
1,3,3/4/2011,11039.12,151315,1,0,0,59.58,3.288,213.8233327,7.742,0
1,3,3/11/2011,10689.97,151315,1,0,0,53.56,3.459,214.1110564,7.742,0
1,3,3/18/2011,8148.69,151315,1,0,0,62.76,3.488,214.3627114,7.742,0
1,3,3/25/2011,9049.02,151315,1,0,0,69.97,3.473,214.5999389,7.742,0
1,3,4/1/2011,8734.19,151315,1,0,0,59.17,3.524,214.8371664,7.682,0
1,3,4/8/2011,10417.33,151315,1,0,0,67.84,3.622,215.0743939,7.682,0
1,3,4/15/2011,8212.97,151315,1,0,0,71.27,3.743,215.2918561,7.682,0
1,3,4/22/2011,8468.72,151315,1,0,0,72.99,3.807,215.4599053,7.682,0
1,3,4/29/2011,8653.62,151315,1,0,0,72.03,3.81,215.6279544,7.682,0
1,3,5/6/2011,10420.92,151315,1,0,0,64.61,3.906,215.7960035,7.682,0
1,3,5/13/2011,8732.46,151315,1,0,0,75.64,3.899,215.9640526,7.682,0
1,3,5/20/2011,7939.01,151315,1,0,0,67.63,3.907,215.7339202,7.682,0
1,3,5/27/2011,8120.7,151315,1,0,0,77.72,3.786,215.5037878,7.682,0
1,3,6/3/2011,8853.89,151315,1,0,0,83,3.699,215.2736553,7.682,0
1,3,6/10/2011,7508.71,151315,1,0,0,83.13,3.648,215.0435229,7.682,0
1,3,6/17/2011,7658.75,151315,1,0,0,86.41,3.637,214.9980596,7.682,0
1,3,6/24/2011,6165.73,151315,1,0,0,83.58,3.594,215.0910982,7.682,0
1,3,7/1/2011,8070.64,151315,1,0,0,85.55,3.524,215.1841368,7.962,0
1,3,7/8/2011,7366.5,151315,1,0,0,85.83,3.48,215.2771754,7.962,0
1,3,7/15/2011,11578.11,151315,1,0,0,88.54,3.575,215.3611087,7.962,0
1,3,7/22/2011,16069.5,151315,1,0,0,85.77,3.651,215.4222784,7.962,0
1,3,7/29/2011,21331.51,151315,1,0,0,86.83,3.682,215.4834482,7.962,0
1,3,8/5/2011,31248.98,151315,1,0,0,91.65,3.684,215.544618,7.962,0
1,3,8/12/2011,32148.93,151315,1,0,0,90.76,3.638,215.6057878,7.962,0
1,3,8/19/2011,41603.11,151315,1,0,0,89.94,3.554,215.6693107,7.962,0
1,3,8/26/2011,49775.52,151315,1,0,0,87.96,3.523,215.7332258,7.962,0
1,3,9/2/2011,19604.47,151315,1,0,0,87.83,3.533,215.7971409,7.962,0
1,3,9/9/2011,12778.28,151315,1,0,0,76,3.546,215.861056,7.962,1
1,3,9/16/2011,10412.88,151315,1,0,0,79.94,3.526,216.0410526,7.962,0
1,3,9/23/2011,9755.56,151315,1,0,0,75.8,3.467,216.3758246,7.962,0
1,3,9/30/2011,10434.83,151315,1,0,0,79.69,3.355,216.7105965,7.962,0
1,3,10/7/2011,9977.96,151315,1,0,0,69.31,3.285,217.0453684,7.866,0
1,3,10/14/2011,9870.22,151315,1,0,0,71.74,3.274,217.3552733,7.866,0
1,3,10/21/2011,10136.78,151315,1,0,0,63.71,3.353,217.5159762,7.866,0
1,3,10/28/2011,9421.2,151315,1,0,0,66.57,3.372,217.6766791,7.866,0
1,3,11/4/2011,9189.2,151315,1,0,0,54.98,3.332,217.837382,7.866,0
1,3,11/11/2011,9959.64,151315,1,0,0,59.11,3.297,217.9980849,7.866,0
1,3,11/18/2011,10104.36,151315,1,0,0,62.25,3.308,218.2205088,7.866,0
1,3,11/25/2011,9317.56,151315,1,0,0,60.14,3.236,218.4676211,7.866,1
1,3,12/2/2011,10146.54,151315,1,0,0,48.91,3.172,218.7147333,7.866,0
1,3,12/9/2011,12955.55,151315,1,0,0,43.93,3.158,218.9618456,7.866,0
1,3,12/16/2011,13180.05,151315,1,0,0,51.63,3.159,219.1794533,7.866,0
1,3,12/23/2011,13667.88,151315,1,0,0,47.96,3.112,219.3577216,7.866,0
1,3,12/30/2011,8848.44,151315,1,0,0,44.55,3.129,219.5359898,7.866,1
1,3,1/6/2012,13926.04,151315,1,0,0,49.01,3.157,219.7142581,7.348,0
1,3,1/13/2012,13822.49,151315,1,0,0,48.53,3.261,219.8925263,7.348,0
1,3,1/20/2012,11702.08,151315,1,0,0,54.11,3.268,219.9856893,7.348,0
1,3,1/27/2012,10613.17,151315,1,0,0,54.26,3.29,220.0788523,7.348,0
1,3,2/3/2012,12485.78,151315,1,0,0,56.55,3.36,220.1720153,7.348,0
1,3,2/10/2012,12388.85,151315,1,0,0,48.02,3.409,220.2651783,7.348,1
1,3,2/17/2012,10237.78,151315,1,0,0,45.32,3.51,220.4257586,7.348,0
1,3,2/24/2012,10502.4,151315,1,0,0,57.25,3.555,220.636902,7.348,0
1,3,3/2/2012,11387.31,151315,1,0,0,60.96,3.63,220.8480454,7.348,0
1,3,3/9/2012,11925.71,151315,1,0,0,58.76,3.669,221.0591887,7.348,0
1,3,3/16/2012,8845.73,151315,1,0,0,64.74,3.734,221.2118132,7.348,0
1,3,3/23/2012,7910.22,151315,1,0,0,65.93,3.787,221.2864126,7.348,0
1,3,3/30/2012,9129.23,151315,1,0,0,67.61,3.845,221.3610119,7.348,0
1,3,4/6/2012,9335.24,151315,1,0,0,70.43,3.891,221.4356112,7.143,0
1,3,4/13/2012,7927.73,151315,1,0,0,69.07,3.891,221.5102105,7.143,0
1,3,4/20/2012,8647.36,151315,1,0,0,66.76,3.877,221.5640737,7.143,0
1,3,4/27/2012,8635.62,151315,1,0,0,67.23,3.814,221.6179368,7.143,0
1,3,5/4/2012,10655.35,151315,1,0,0,75.55,3.749,221.6718,7.143,0
1,3,5/11/2012,10342.72,151315,1,0,0,73.77,3.688,221.7256632,7.143,0
1,3,5/18/2012,8609.82,151315,1,0,0,70.33,3.63,221.742674,7.143,0
1,3,5/25/2012,8345.33,151315,1,0,0,77.22,3.561,221.744944,7.143,0
1,3,6/1/2012,7175.77,151315,1,0,0,77.95,3.501,221.7472139,7.143,0
1,3,6/8/2012,8614.64,151315,1,0,0,78.3,3.452,221.7494839,7.143,0
1,3,6/15/2012,8016.26,151315,1,0,0,79.35,3.393,221.7626421,7.143,0
1,3,6/22/2012,7301.41,151315,1,0,0,78.39,3.346,221.8030211,7.143,0
1,3,6/29/2012,7577.59,151315,1,0,0,84.88,3.286,221.8434,7.143,0
1,3,7/6/2012,8473.71,151315,1,0,0,81.57,3.227,221.8837789,6.908,0
1,3,7/13/2012,13126.15,151315,1,0,0,77.12,3.256,221.9241579,6.908,0
1,3,7/20/2012,20126.95,151315,1,0,0,80.42,3.311,221.9327267,6.908,0
1,3,7/27/2012,22716.7,151315,1,0,0,82.66,3.407,221.9412954,6.908,0
1,3,8/3/2012,30331.69,151315,1,0,0,86.11,3.417,221.9498642,6.908,0
1,3,8/10/2012,28257.3,151315,1,0,0,85.05,3.494,221.9584329,6.908,0
1,3,8/17/2012,31905.97,151315,1,0,0,84.85,3.571,222.0384109,6.908,0
1,3,8/24/2012,43712.78,151315,1,0,0,77.66,3.62,222.1719457,6.908,0
1,3,8/31/2012,50701.3,151315,1,0,0,80.49,3.638,222.3054805,6.908,0
1,3,9/7/2012,18368.51,151315,1,0,0,83.96,3.73,222.4390153,6.908,1
1,3,9/14/2012,14288.22,151315,1,0,0,74.97,3.717,222.5820193,6.908,0
1,3,9/21/2012,13403.63,151315,1,0,0,69.87,3.721,222.7818386,6.908,0
1,3,9/28/2012,13085.95,151315,1,0,0,76.08,3.666,222.9816579,6.908,0
1,3,10/5/2012,11676.98,151315,1,0,0,68.55,3.617,223.1814772,6.573,0
1,3,10/12/2012,10487.17,151315,1,0,0,62.99,3.601,223.3812965,6.573,0
1,3,10/19/2012,8548.87,151315,1,0,0,67.97,3.594,223.4257233,6.573,0
1,3,10/26/2012,9350.9,151315,1,0,0,69.16,3.506,223.4442513,6.573,0
1,4,2/5/2010,39954.04,151315,1,0,0,42.31,2.572,211.0963582,8.106,0
1,4,2/12/2010,35351.21,151315,1,0,0,38.51,2.548,211.2421698,8.106,1
1,4,2/19/2010,36826.95,151315,1,0,0,39.93,2.514,211.2891429,8.106,0
1,4,2/26/2010,34660.16,151315,1,0,0,46.63,2.561,211.3196429,8.106,0
1,4,3/5/2010,38086.19,151315,1,0,0,46.5,2.625,211.3501429,8.106,0
1,4,3/12/2010,32668.67,151315,1,0,0,57.79,2.667,211.3806429,8.106,0
1,4,3/19/2010,34118.11,151315,1,0,0,54.58,2.72,211.215635,8.106,0
1,4,3/26/2010,33872.07,151315,1,0,0,51.45,2.732,211.0180424,8.106,0
1,4,4/2/2010,37809.49,151315,1,0,0,62.27,2.719,210.8204499,7.808,0
1,4,4/9/2010,36174.43,151315,1,0,0,65.86,2.77,210.6228574,7.808,0
1,4,4/16/2010,34740.19,151315,1,0,0,66.32,2.808,210.4887,7.808,0
1,4,4/23/2010,33806.71,151315,1,0,0,64.84,2.795,210.4391228,7.808,0
1,4,4/30/2010,33437.8,151315,1,0,0,67.41,2.78,210.3895456,7.808,0
1,4,5/7/2010,37168.34,151315,1,0,0,72.55,2.835,210.3399684,7.808,0
1,4,5/14/2010,33657.7,151315,1,0,0,74.78,2.854,210.3374261,7.808,0
1,4,5/21/2010,35571.47,151315,1,0,0,76.44,2.826,210.6170934,7.808,0
1,4,5/28/2010,36380.36,151315,1,0,0,80.44,2.759,210.8967606,7.808,0
1,4,6/4/2010,40548.19,151315,1,0,0,80.69,2.705,211.1764278,7.808,0
1,4,6/11/2010,36579.96,151315,1,0,0,80.43,2.668,211.4560951,7.808,0
1,4,6/18/2010,35059.52,151315,1,0,0,84.11,2.637,211.4537719,7.808,0
1,4,6/25/2010,34454.69,151315,1,0,0,84.34,2.653,211.3386526,7.808,0
1,4,7/2/2010,39773.71,151315,1,0,0,80.91,2.669,211.2235333,7.787,0
1,4,7/9/2010,39781.45,151315,1,0,0,80.48,2.642,211.108414,7.787,0
1,4,7/16/2010,35234.66,151315,1,0,0,83.15,2.623,211.1003854,7.787,0
1,4,7/23/2010,36624.71,151315,1,0,0,83.36,2.608,211.2351443,7.787,0
1,4,7/30/2010,36419.68,151315,1,0,0,81.84,2.64,211.3699032,7.787,0
1,4,8/6/2010,40973.88,151315,1,0,0,87.16,2.627,211.5046621,7.787,0
1,4,8/13/2010,36461.66,151315,1,0,0,87,2.692,211.6394211,7.787,0
1,4,8/20/2010,39706.1,151315,1,0,0,86.65,2.664,211.6033633,7.787,0
1,4,8/27/2010,36404.6,151315,1,0,0,85.22,2.619,211.5673056,7.787,0
1,4,9/3/2010,38321.88,151315,1,0,0,81.21,2.577,211.5312479,7.787,0
1,4,9/10/2010,36603.78,151315,1,0,0,78.69,2.565,211.4951902,7.787,1
1,4,9/17/2010,33999.01,151315,1,0,0,82.11,2.582,211.5224596,7.787,0
1,4,9/24/2010,32497.43,151315,1,0,0,80.94,2.624,211.5972246,7.787,0
1,4,10/1/2010,34912.45,151315,1,0,0,71.89,2.603,211.6719895,7.838,0
1,4,10/8/2010,35772.82,151315,1,0,0,63.93,2.633,211.7467544,7.838,0
1,4,10/15/2010,34693.27,151315,1,0,0,67.18,2.72,211.8137436,7.838,0
1,4,10/22/2010,32902.26,151315,1,0,0,69.86,2.725,211.8612937,7.838,0
1,4,10/29/2010,35202.44,151315,1,0,0,69.64,2.716,211.9088438,7.838,0
1,4,11/5/2010,37980.55,151315,1,0,0,58.74,2.689,211.9563939,7.838,0
1,4,11/12/2010,35008.03,151315,1,0,0,59.61,2.728,212.003944,7.838,0
1,4,11/19/2010,37078.61,151315,1,0,0,51.41,2.771,211.8896737,7.838,0
1,4,11/26/2010,46201.27,151315,1,0,0,64.52,2.735,211.7484333,7.838,1
1,4,12/3/2010,37110.55,151315,1,0,0,49.27,2.708,211.607193,7.838,0
1,4,12/10/2010,36364.31,151315,1,0,0,46.33,2.843,211.4659526,7.838,0
1,4,12/17/2010,39154.41,151315,1,0,0,49.84,2.869,211.4053124,7.838,0
1,4,12/24/2010,47893.23,151315,1,0,0,52.33,2.886,211.4051222,7.838,0
1,4,12/31/2010,36913.8,151315,1,0,0,48.43,2.943,211.4049321,7.838,1
1,4,1/7/2011,37947.8,151315,1,0,0,48.27,2.976,211.4047419,7.742,0
1,4,1/14/2011,34393.95,151315,1,0,0,35.4,2.983,211.4574109,7.742,0
1,4,1/21/2011,33735.58,151315,1,0,0,44.04,3.016,211.8272343,7.742,0
1,4,1/28/2011,32905.88,151315,1,0,0,43.83,3.01,212.1970577,7.742,0
1,4,2/4/2011,35870.49,151315,1,0,0,42.27,2.989,212.5668812,7.742,0
1,4,2/11/2011,37373.33,151315,1,0,0,36.39,3.022,212.9367046,7.742,1
1,4,2/18/2011,36479.25,151315,1,0,0,57.36,3.045,213.2478853,7.742,0
1,4,2/25/2011,33677.18,151315,1,0,0,62.9,3.065,213.535609,7.742,0
1,4,3/4/2011,37943.96,151315,1,0,0,59.58,3.288,213.8233327,7.742,0
1,4,3/11/2011,35229.12,151315,1,0,0,53.56,3.459,214.1110564,7.742,0
1,4,3/18/2011,34863.03,151315,1,0,0,62.76,3.488,214.3627114,7.742,0
1,4,3/25/2011,34813.12,151315,1,0,0,69.97,3.473,214.5999389,7.742,0
1,4,4/1/2011,34451.9,151315,1,0,0,59.17,3.524,214.8371664,7.682,0
1,4,4/8/2011,36514.43,151315,1,0,0,67.84,3.622,215.0743939,7.682,0
1,4,4/15/2011,33466.89,151315,1,0,0,71.27,3.743,215.2918561,7.682,0
1,4,4/22/2011,35132.7,151315,1,0,0,72.99,3.807,215.4599053,7.682,0
1,4,4/29/2011,34528.56,151315,1,0,0,72.03,3.81,215.6279544,7.682,0
1,4,5/6/2011,37827.69,151315,1,0,0,64.61,3.906,215.7960035,7.682,0
1,4,5/13/2011,33471.81,151315,1,0,0,75.64,3.899,215.9640526,7.682,0
1,4,5/20/2011,34137.41,151315,1,0,0,67.63,3.907,215.7339202,7.682,0
1,4,5/27/2011,36790.72,151315,1,0,0,77.72,3.786,215.5037878,7.682,0
1,4,6/3/2011,42508.02,151315,1,0,0,83,3.699,215.2736553,7.682,0
1,4,6/10/2011,35376.06,151315,1,0,0,83.13,3.648,215.0435229,7.682,0
1,4,6/17/2011,35523.17,151315,1,0,0,86.41,3.637,214.9980596,7.682,0
1,4,6/24/2011,35062.02,151315,1,0,0,83.58,3.594,215.0910982,7.682,0
1,4,7/1/2011,36451.71,151315,1,0,0,85.55,3.524,215.1841368,7.962,0
1,4,7/8/2011,39149.99,151315,1,0,0,85.83,3.48,215.2771754,7.962,0
1,4,7/15/2011,33930.8,151315,1,0,0,88.54,3.575,215.3611087,7.962,0
1,4,7/22/2011,34630.02,151315,1,0,0,85.77,3.651,215.4222784,7.962,0
1,4,7/29/2011,35555.5,151315,1,0,0,86.83,3.682,215.4834482,7.962,0
1,4,8/5/2011,39339.09,151315,1,0,0,91.65,3.684,215.544618,7.962,0
1,4,8/12/2011,37449.94,151315,1,0,0,90.76,3.638,215.6057878,7.962,0
1,4,8/19/2011,39148.87,151315,1,0,0,89.94,3.554,215.6693107,7.962,0
1,4,8/26/2011,37495.2,151315,1,0,0,87.96,3.523,215.7332258,7.962,0
1,4,9/2/2011,36589.07,151315,1,0,0,87.83,3.533,215.7971409,7.962,0
1,4,9/9/2011,35105.96,151315,1,0,0,76,3.546,215.861056,7.962,1
1,4,9/16/2011,34108.12,151315,1,0,0,79.94,3.526,216.0410526,7.962,0
1,4,9/23/2011,32655.07,151315,1,0,0,75.8,3.467,216.3758246,7.962,0
1,4,9/30/2011,32830.81,151315,1,0,0,79.69,3.355,216.7105965,7.962,0
1,4,10/7/2011,37397.63,151315,1,0,0,69.31,3.285,217.0453684,7.866,0
1,4,10/14/2011,35000.3,151315,1,0,0,71.74,3.274,217.3552733,7.866,0
1,4,10/21/2011,33954.55,151315,1,0,0,63.71,3.353,217.5159762,7.866,0
1,4,10/28/2011,34247.26,151315,1,0,0,66.57,3.372,217.6766791,7.866,0
1,4,11/4/2011,39354.84,151315,1,0,0,54.98,3.332,217.837382,7.866,0
1,4,11/11/2011,36826.52,151315,1,0,0,59.11,3.297,217.9980849,7.866,0
1,4,11/18/2011,37656.58,151315,1,0,0,62.25,3.308,218.2205088,7.866,0
1,4,11/25/2011,46564.14,151315,1,0,0,60.14,3.236,218.4676211,7.866,1
1,4,12/2/2011,38489.63,151315,1,0,0,48.91,3.172,218.7147333,7.866,0
1,4,12/9/2011,38729.31,151315,1,0,0,43.93,3.158,218.9618456,7.866,0
1,4,12/16/2011,38266.47,151315,1,0,0,51.63,3.159,219.1794533,7.866,0
1,4,12/23/2011,47785.93,151315,1,0,0,47.96,3.112,219.3577216,7.866,0
1,4,12/30/2011,37371.22,151315,1,0,0,44.55,3.129,219.5359898,7.866,1
1,4,1/6/2012,40925.76,151315,1,0,0,49.01,3.157,219.7142581,7.348,0
1,4,1/13/2012,36582.36,151315,1,0,0,48.53,3.261,219.8925263,7.348,0
1,4,1/20/2012,33780.2,151315,1,0,0,54.11,3.268,219.9856893,7.348,0
1,4,1/27/2012,33613.91,151315,1,0,0,54.26,3.29,220.0788523,7.348,0
1,4,2/3/2012,40274.83,151315,1,0,0,56.55,3.36,220.1720153,7.348,0
1,4,2/10/2012,39305.13,151315,1,0,0,48.02,3.409,220.2651783,7.348,1
1,4,2/17/2012,36550.46,151315,1,0,0,45.32,3.51,220.4257586,7.348,0
1,4,2/24/2012,34953.85,151315,1,0,0,57.25,3.555,220.636902,7.348,0
1,4,3/2/2012,38459.98,151315,1,0,0,60.96,3.63,220.8480454,7.348,0
1,4,3/9/2012,38934.77,151315,1,0,0,58.76,3.669,221.0591887,7.348,0
1,4,3/16/2012,38125.32,151315,1,0,0,64.74,3.734,221.2118132,7.348,0
1,4,3/23/2012,36586.52,151315,1,0,0,65.93,3.787,221.2864126,7.348,0
1,4,3/30/2012,37718.51,151315,1,0,0,67.61,3.845,221.3610119,7.348,0
1,4,4/6/2012,42060.21,151315,1,0,0,70.43,3.891,221.4356112,7.143,0
1,4,4/13/2012,37449.26,151315,1,0,0,69.07,3.891,221.5102105,7.143,0
1,4,4/20/2012,36350.03,151315,1,0,0,66.76,3.877,221.5640737,7.143,0
1,4,4/27/2012,36894.54,151315,1,0,0,67.23,3.814,221.6179368,7.143,0
1,4,5/4/2012,41897.55,151315,1,0,0,75.55,3.749,221.6718,7.143,0
1,4,5/11/2012,35840.06,151315,1,0,0,73.77,3.688,221.7256632,7.143,0
1,4,5/18/2012,34536.29,151315,1,0,0,70.33,3.63,221.742674,7.143,0
1,4,5/25/2012,38270.34,151315,1,0,0,77.22,3.561,221.744944,7.143,0
1,4,6/1/2012,41566.55,151315,1,0,0,77.95,3.501,221.7472139,7.143,0
1,4,6/8/2012,41124.27,151315,1,0,0,78.3,3.452,221.7494839,7.143,0
1,4,6/15/2012,39019.74,151315,1,0,0,79.35,3.393,221.7626421,7.143,0
1,4,6/22/2012,37400.31,151315,1,0,0,78.39,3.346,221.8030211,7.143,0
1,4,6/29/2012,39758.77,151315,1,0,0,84.88,3.286,221.8434,7.143,0
1,4,7/6/2012,44936.96,151315,1,0,0,81.57,3.227,221.8837789,6.908,0
1,4,7/13/2012,38073.91,151315,1,0,0,77.12,3.256,221.9241579,6.908,0
1,4,7/20/2012,38080.05,151315,1,0,0,80.42,3.311,221.9327267,6.908,0
1,4,7/27/2012,35197.59,151315,1,0,0,82.66,3.407,221.9412954,6.908,0
1,4,8/3/2012,41305.39,151315,1,0,0,86.11,3.417,221.9498642,6.908,0
1,4,8/10/2012,40343.83,151315,1,0,0,85.05,3.494,221.9584329,6.908,0
1,4,8/17/2012,38105.9,151315,1,0,0,84.85,3.571,222.0384109,6.908,0
1,4,8/24/2012,36674.67,151315,1,0,0,77.66,3.62,222.1719457,6.908,0
1,4,8/31/2012,37802.97,151315,1,0,0,80.49,3.638,222.3054805,6.908,0
1,4,9/7/2012,39549.27,151315,1,0,0,83.96,3.73,222.4390153,6.908,1
1,4,9/14/2012,35044.06,151315,1,0,0,74.97,3.717,222.5820193,6.908,0
1,4,9/21/2012,34507.34,151315,1,0,0,69.87,3.721,222.7818386,6.908,0
1,4,9/28/2012,34647.33,151315,1,0,0,76.08,3.666,222.9816579,6.908,0
1,4,10/5/2012,39311.93,151315,1,0,0,68.55,3.617,223.1814772,6.573,0
1,4,10/12/2012,35446.18,151315,1,0,0,62.99,3.601,223.3812965,6.573,0
1,4,10/19/2012,35549.19,151315,1,0,0,67.97,3.594,223.4257233,6.573,0
1,4,10/26/2012,36292.6,151315,1,0,0,69.16,3.506,223.4442513,6.573,0
1,5,2/5/2010,32229.38,151315,1,0,0,42.31,2.572,211.0963582,8.106,0
1,5,2/12/2010,29620.81,151315,1,0,0,38.51,2.548,211.2421698,8.106,1
1,5,2/19/2010,26468.27,151315,1,0,0,39.93,2.514,211.2891429,8.106,0
1,5,2/26/2010,24101.89,151315,1,0,0,46.63,2.561,211.3196429,8.106,0
1,5,3/5/2010,23082.14,151315,1,0,0,46.5,2.625,211.3501429,8.106,0
1,5,3/12/2010,21498.92,151315,1,0,0,57.79,2.667,211.3806429,8.106,0
1,5,3/19/2010,22632.57,151315,1,0,0,54.58,2.72,211.215635,8.106,0
1,5,3/26/2010,38971.89,151315,1,0,0,51.45,2.732,211.0180424,8.106,0
1,5,4/2/2010,29967.92,151315,1,0,0,62.27,2.719,210.8204499,7.808,0
1,5,4/9/2010,18516.45,151315,1,0,0,65.86,2.77,210.6228574,7.808,0
1,5,4/16/2010,11570.27,151315,1,0,0,66.32,2.808,210.4887,7.808,0
1,5,4/23/2010,24763.98,151315,1,0,0,64.84,2.795,210.4391228,7.808,0
1,5,4/30/2010,22006.41,151315,1,0,0,67.41,2.78,210.3895456,7.808,0
1,5,5/7/2010,19260.44,151315,1,0,0,72.55,2.835,210.3399684,7.808,0
1,5,5/14/2010,16891.66,151315,1,0,0,74.78,2.854,210.3374261,7.808,0
1,5,5/21/2010,16157.17,151315,1,0,0,76.44,2.826,210.6170934,7.808,0
1,5,5/28/2010,15784.6,151315,1,0,0,80.44,2.759,210.8967606,7.808,0
1,5,6/4/2010,22932.26,151315,1,0,0,80.69,2.705,211.1764278,7.808,0
1,5,6/11/2010,21817.36,151315,1,0,0,80.43,2.668,211.4560951,7.808,0
1,5,6/18/2010,19778.44,151315,1,0,0,84.11,2.637,211.4537719,7.808,0
1,5,6/25/2010,19054.58,151315,1,0,0,84.34,2.653,211.3386526,7.808,0
1,5,7/2/2010,18887.71,151315,1,0,0,80.91,2.669,211.2235333,7.787,0
1,5,7/9/2010,20249.54,151315,1,0,0,80.48,2.642,211.108414,7.787,0
1,5,7/16/2010,17918.22,151315,1,0,0,83.15,2.623,211.1003854,7.787,0
1,5,7/23/2010,17313.46,151315,1,0,0,83.36,2.608,211.2351443,7.787,0
1,5,7/30/2010,16472.48,151315,1,0,0,81.84,2.64,211.3699032,7.787,0
1,5,8/6/2010,16926.17,151315,1,0,0,87.16,2.627,211.5046621,7.787,0
1,5,8/13/2010,15544.62,151315,1,0,0,87,2.692,211.6394211,7.787,0
1,5,8/20/2010,15412.44,151315,1,0,0,86.65,2.664,211.6033633,7.787,0
1,5,8/27/2010,13570.32,151315,1,0,0,85.22,2.619,211.5673056,7.787,0
1,5,9/3/2010,15390.52,151315,1,0,0,81.21,2.577,211.5312479,7.787,0
1,5,9/10/2010,17776.56,151315,1,0,0,78.69,2.565,211.4951902,7.787,1
1,5,9/17/2010,15862.61,151315,1,0,0,82.11,2.582,211.5224596,7.787,0
1,5,9/24/2010,17039.38,151315,1,0,0,80.94,2.624,211.5972246,7.787,0
1,5,10/1/2010,23381.38,151315,1,0,0,71.89,2.603,211.6719895,7.838,0
1,5,10/8/2010,19853.57,151315,1,0,0,63.93,2.633,211.7467544,7.838,0
1,5,10/15/2010,20443.05,151315,1,0,0,67.18,2.72,211.8137436,7.838,0
1,5,10/22/2010,19525.85,151315,1,0,0,69.86,2.725,211.8612937,7.838,0
1,5,10/29/2010,16377.46,151315,1,0,0,69.64,2.716,211.9088438,7.838,0
1,5,11/5/2010,23903.81,151315,1,0,0,58.74,2.689,211.9563939,7.838,0
1,5,11/12/2010,23698.89,151315,1,0,0,59.61,2.728,212.003944,7.838,0
1,5,11/19/2010,24716.49,151315,1,0,0,51.41,2.771,211.8896737,7.838,0
1,5,11/26/2010,70158.86,151315,1,0,0,64.52,2.735,211.7484333,7.838,1
1,5,12/3/2010,36472.02,151315,1,0,0,49.27,2.708,211.607193,7.838,0
1,5,12/10/2010,49517.17,151315,1,0,0,46.33,2.843,211.4659526,7.838,0
1,5,12/17/2010,59589.48,151315,1,0,0,49.84,2.869,211.4053124,7.838,0
1,5,12/24/2010,85676.09,151315,1,0,0,52.33,2.886,211.4051222,7.838,0
